3.0521327014218014, 160.80471999226222
3.298578199052133, 172.1829964213174
3.497630331753555, 181.93829190443944
3.7061611374407586, 190.05899990327885
3.9336492890995265, 204.7064513008994
4.09478672985782, 232.42866814972444
4.265402843601896, 256.88364445304194
4.360189573459716, 287.8847083857239
4.511848341232228, 313.97620659638267
4.654028436018958, 331.9063739239772
4.824644549763034, 354.7286971660702
4.928909952606636, 375.93190830834703
5.109004739336493, 403.65025631105516
5.3649289099526065, 441.14904729664374
5.620853080568722, 472.1172260373344
5.819905213270143, 493.30109294902786
6.018957345971565, 507.9543476158236
