3.118483412322275, 87.32179127575205
3.3175355450236967, 90.54647451397614
3.5545023696682465, 95.39607312119165
3.7914691943127967, 98.61301866718236
4.085308056872038, 111.61427604217033
4.33175355450237, 137.686430022246
4.511848341232228, 162.13947190250497
4.654028436018958, 175.17168004642622
4.824644549763034, 191.4633910436213
4.947867298578199, 207.76477415610793
5.061611374407583, 227.333397814102
5.175355450236967, 245.26936841087138
5.345971563981044, 271.35699777541345
5.488151658767773, 294.18512428668146
5.649289099526067, 308.8461166457105
5.848341232227488, 325.1320243737306
6.018957345971565, 334.8931231260277
