3.165876777251185, 128.12844569107278
3.421800947867299, 132.9741754521715
3.6492890995260665, 139.45836154366953
3.8957345971563986, 147.57133185027556
4.104265402843602, 173.65122352258447
4.33175355450237, 204.62520553244985
4.492890995260664, 237.24538156494827
4.682464454976303, 258.4311828997003
4.843601895734597, 291.05135893219847
4.995260663507109, 333.46938775510205
5.194312796208532, 369.347132217816
5.383886255924171, 385.6349743688944
5.488151658767773, 403.5728793887223
5.658767772511849, 424.7625495695909
5.857819905213271, 439.4158042363865
5.971563981042655, 452.4538156494825
